,close
2024-08-02,72.71664056186953
2024-08-05,73.03195463601203
2024-08-06,72.4604596209729
2024-08-07,72.43038483189282
2024-08-08,72.92327912518482
2024-08-09,73.38134133592963
2024-08-12,73.5048188167133
2024-08-13,73.97711021376492
2024-08-14,74.2465335859417
2024-08-15,74.88796784460841
2024-08-16,75.05481766731992
2024-08-19,74.88314715347195
2024-08-20,75.07440957561704
2024-08-21,73.56472189517484
2024-08-22,73.77690844173586
2024-08-23,71.93096928095967
2024-08-26,71.0826052709626
2024-08-27,71.32201428246393
2024-08-28,71.57513526660564
2024-08-29,71.0092918339864
2024-08-30,70.67034419085901
2024-09-02,71.36587486355201
2024-09-03,71.13870772272791
2024-09-04,72.27888527380972
2024-09-05,72.29237095484432
2024-09-06,72.51365272198508
2024-09-09,73.35370234219593
2024-09-10,73.43569814513398
2024-09-11,72.93683264168985
2024-09-12,72.89540956593157
2024-09-13,72.89181772194317
2024-09-16,72.21322503798024
2024-09-17,72.09843779779501
2024-09-18,71.7391793087418
2024-09-19,72.21931540744876
2024-09-20,72.25126385614963
2024-09-23,72.12280199425274
2024-09-24,72.0836302276031
2024-09-25,72.21074301335358
2024-09-26,72.53770745100216
2024-09-27,72.046269447032
2024-09-30,71.53718828762979
2024-10-01,72.10693207151859
2024-10-02,71.91348697782139
2024-10-03,71.2180239788048
2024-10-04,71.45390961813868
2024-10-07,71.70039163751228
2024-10-08,70.95041146526991
2024-10-09,71.07869012712538
2024-10-10,71.45991453523243
2024-10-11,71.66176643354564
2024-10-14,71.99388840593083
2024-10-15,71.3039231091774
2024-10-16,71.48364123171808
2024-10-17,71.34664287037113
2024-10-18,71.12015425430039
2024-10-21,71.56918823252201
2024-10-22,72.32859609647994
2024-10-23,73.25746554128219
2024-10-24,73.9496026898929
2024-10-25,73.90760094904853
2024-10-28,74.10512686176058
2024-10-29,74.51887719293174
2024-10-30,74.59703223711253
2024-10-31,74.6802804027098
2024-11-01,75.12717508483276
